Year,Chamber,Geography,Democrat,Republican,WAR,Sortable
2016,House,FL-22,Ted Deutch,Andrea Leigh McGee,R+1.8,1.8
2016,House,FL-23,Debbie Wasserman Schultz,Joe Kaufman,R+12.4,12.4
2016,House,FL-25,Alina Valdes,Mario Diaz-Balart,R+4.3,4.3
2016,House,FL-26,Joe Garcia,Carlos Curbelo,R+15.8,15.8
2016,House,FL-27,Scott Fuhrman,Ileana Ros-Lehtinen,R+8,8.0
2016,House,GA-02,Sanford Bishop,Greg Duke,D+3.4,-3.4
2016,House,GA-03,Angela Pendley,Drew Ferguson,D+2.3,-2.3
2016,House,GA-04,Hank Johnson,Victor Armendariz,R+2.4,2.4
2016,House,GA-05,John Lewis,Douglas Bell,R+5.2,5.2
2016,House,GA-06,Rodney Stooksbury,Tom Price,D+0.2,-0.2
2016,House,GA-07,Rashid Malik,Rob Woodall,D+5.5,-5.5
2016,House,GA-08,James Neal Harris,Austin Scott,D+2.5,-2.5
2016,House,GA-11,Don Wilson,Barry Loudermilk,D+5.5,-5.5
2016,House,GA-12,Patricia McCracken,Rick Allen,D+2.1,-2.1
2016,House,HI-01,Colleen Hanabusa,Shirlene Ostrov,D+13.7,-13.7
2016,House,HI-02,Tulsi Gabbard,Angela Kaaihue,D+17.2,-17.2
2016,House,IA-01,Monica Vernon,Rod Blum,R+4.8,4.8
2016,House,IA-02,Dave Loebsack,Christopher Peters,R+0.8,0.8
2016,House,IA-03,Jim Mowrer,David Young,R+7.2,7.2
2016,House,IA-04,Kim Weaver,Steve King,D+6.4,-6.4
2016,House,ID-01,James Piotrowski,Raul Labrador,D+9.6,-9.6
2016,House,ID-02,Jennifer Martinez,Mike Simpson,D+0.9,-0.9
2016,House,IL-01,Bobby Rush,August Deuser,R+13.8,13.8
2016,House,IL-02,Robin Kelly,John F. Morrow,R+5.7,5.7
2016,House,IL-05,Mike Quigley,Vince Kolber,R+3.7,3.7
2016,House,IL-06,Amanda Howland,Peter Roskam,R+9.4,9.4
2016,House,IL-08,Raja Krishnamoorthi,Pete DiCianni,R+4.2,4.2
2016,House,IL-09,Jan Schakowsky,Joan McCarthy Lasonde,R+10.9,10.9
2016,House,IL-10,Brad Schneider,Robert Dold,R+12,12.0
2016,House,IL-11,Bill Foster,Tonia Khouri,R+5.1,5.1
2016,House,IL-12,Charles Baricevic,Mike Bost,D+0.7,-0.7
2016,House,IL-13,Mark Wicklund,Rodney Davis,R+7.5,7.5
2016,House,IL-14,Jim Walz,Randy Hultgren,R+3.3,3.3
2016,House,IL-17,Cheri Bustos,Patrick Harlan,D+7.8,-7.8
2016,House,IL-18,Junius Rodriguez,Darin LaHood,R+10.5,10.5
2016,House,IN-02,Lynn Coleman,Jackie Walorski,D+3.9,-3.9
2016,House,IN-03,Tommy Schrader,Jim Banks,R+15.5,15.5
2016,House,IN-04,John Dale,Todd Rokita,D+1.7,-1.7
2016,House,IN-05,Angela Demaree,Susan Brooks,R+5.4,5.4
2016,House,IN-06,Barry Welsh,Luke Messer,R+2.7,2.7
2016,House,IN-07,Andre Carson,Catherine Ping,R+5.6,5.6
2016,House,IN-08,Ron Drake,Larry Bucshon,D+1.2,-1.2
2016,House,IN-09,Shelli Yoder,Trey Hollingsworth,D+9.1,-9.1
2016,House,KS-02,Britani Potter,Lynn Jenkins,R+4.2,4.2
2016,House,KS-03,Jay Sidie,Kevin Yoder,D+2,-2.0
2016,House,KS-04,Daniel Giroux,Michael Pompeo,D+1.9,-1.9
2016,House,KY-01,Samuel Gaskins,James Comer,D+1.9,-1.9
2016,House,KY-03,John Yarmuth,Harold Bratcher,D+8.7,-8.7
2016,House,KY-04,Calvin Sidle,Thomas Massie,D+0.6,-0.6
2016,House,KY-06,Nancy Jo Kemper,Andy Barr,D+2.6,-2.6
2016,House,LA-01,Joe Swider,Steve Scalise,D+0.2,-0.2
2016,House,LA-04,Marshall Jones,Mike Johnson,R+1.8,1.8
2016,House,LA-06,Various Democrats,Garret Graves*,R+2.9,2.9
2016,House,MA-03,Niki Tsongas,Ann Wofford,D+13.2,-13.2
2016,House,MA-04,Joseph Kennedy III,David Rosa,D+14.2,-14.2
2016,House,MA-08,Stephen Lynch,William Burke,D+19.2,-19.2
2016,House,MA-09,Bill Keating,Mark Alliegro,D+7.8,-7.8
2016,House,MD-01,Joe Werner,Andy Harris,R+3.2,3.2
2016,House,MD-02,Dutch Ruppersberger,Pat McDonough,D+1,-1.0
2016,House,MD-03,John Sarbanes,Mark Plaster,R+0.4,0.4
2016,House,MD-04,Anthony Brown,George McDermott,R+1.8,1.8
2016,House,MD-05,Steny Hoyer,Mark Arness,D+2.7,-2.7
2016,House,MD-06,John Delaney,Amie Hoeber,D+1.7,-1.7
2016,House,MD-07,Elijah Cummings,Corrogan Vaughn,R+3.8,3.8
2016,House,MD-08,Jamie Raskin,Dan Cox,R+2.3,2.3
2016,House,ME-01,Chellie Pingree,Mark Holbrook,R+2.7,2.7
2016,House,ME-02,Emily Cain,Bruce Poliquin,D+0,0.0
2016,House,MI-01,Lon Johnson,Jack Bergman,D+1.3,-1.3
2016,House,MI-02,Dennis Murphy,Bill Huizenga,R+7.3,7.3
2016,House,MI-03,Douglas Smith,Justin Amash,R+4.8,4.8
2016,House,MI-04,Debra Wirth,John Moolenaar,R+2.6,2.6
2016,House,MI-05,Dan Kildee,Al Hardwick,D+8.7,-8.7
2016,House,MI-06,Paul Clements,Fred Upton,R+12.6,12.6
2016,House,MI-07,Gretchen Driskell,Tim Walberg,D+1.4,-1.4
2016,House,MI-08,Suzanna Shkreli,Mike Bishop,R+6.9,6.9
2016,House,MI-09,Sander Levin,Christopher Morse,D+5.3,-5.3
2016,House,MI-10,Frank Accavitti Jr.,Paul Mitchell,R+4.2,4.2
2016,House,MI-11,Anil Kumar,Dave Trott,R+2.7,2.7
2016,House,MI-12,Debbie Dingell,Jeff Jones,D+3,-3.0
2016,House,MI-13,John Conyers,Jeff Gorman,R+4.9,4.9
2016,House,MI-14,Brenda Lawrence,Howard Klausner,R+5.1,5.1
2016,House,MN-01,Tim Walz,Jim Hagedorn,D+7.2,-7.2
2016,House,MN-02,Angie Craig,Jason Lewis,D+1.7,-1.7
2016,House,MN-03,Terri Bonoff,Erik Paulsen,R+11.7,11.7
2016,House,MN-04,Betty McCollum,Greg Ryan,R+9.8,9.8
2016,House,MN-05,Keith Ellison,Frank Nelson Drake,R+9.5,9.5
2016,House,MN-06,David Snyder,Tom Emmer,D+0.3,-0.3
2016,House,MN-07,Collin Peterson,Dave Hughes,D+21,-21.0
2016,House,MN-08,Rick Nolan,Stewart Mills,D+5.7,-5.7
2016,House,MO-01,Lacy Clay,Steven Bailey,R+6.1,6.1
2016,House,MO-02,Bill Otto,Ann Wagner,D+0.3,-0.3
2016,House,MO-03,Kevin Miller,Blaine Luetkemeyer,R+0.1,0.1
2016,House,MO-04,Gordon Christensen,Vicky Hartzler,R+1.8,1.8
2016,House,MO-05,Emanuel Cleaver,Jacob Turk,R+0.9,0.9
2016,House,MO-06,David Blackwell,Sam Graves,R+4.7,4.7
2016,House,MO-07,Genevieve Williams,Billy Long,D+8.9,-8.9
2016,House,MO-08,Dave Cowell,Jason Smith,D+0.9,-0.9
2016,House,MS-01,Jacob Owens,Trent Kelly,R+1.6,1.6
2016,House,MS-02,Bennie Thompson,John Bouie II,D+4.7,-4.7
2016,House,MS-03,Dennis Quinn,Gregg Harper,R+2.7,2.7
2016,House,MS-04,Mark Gladney,Steven Palazzo,D+10.3,-10.3
2016,House,MT-AL,Denise Juneau,Ryan Zinke,D+6.4,-6.4
2016,House,NC-01,G. K. Butterfield,Dew Powell,R+0.1,0.1
2016,House,NC-02,John McNeil,George Holding,D+8.6,-8.6
2016,House,NC-03,Ernest Reeves,Walter Jones,R+3.1,3.1
2016,House,NC-04,David Price,Sue Googe,R+3,3.0
2016,House,NC-05,Josh Brannon,Virginia Foxx,D+9.5,-9.5
2016,House,NC-06,Pete Glidewell,Mark Walker,D+5.7,-5.7
2016,House,NC-07,Wesley Casteen,David Rouzer,D+4.2,-4.2
2016,House,NC-08,Thomas Mills,Richard Hudson,D+6.1,-6.1
2016,House,NC-09,Christian Cano,Robert Pittenger,D+6,-6.0
2016,House,NC-10,Andy Millard,Patrick McHenry,D+6.2,-6.2
2016,House,NC-11,Rick Bryson,Mark Meadows,D+7.4,-7.4
2016,House,NC-12,Alma Adams,Leon Threatt,R+8.5,8.5
2016,House,NC-13,Bruce Davis,Ted Budd,D+2.2,-2.2
2016,House,ND-AL,Case Iron Eyes,Kevin Cramer,R+7.7,7.7
2016,House,NE-01,Daniel Wik,Jeff Fortenberry,R+9.8,9.8
2016,House,NE-02,Brad Ashford,Don Bacon,D+0.7,-0.7
2016,House,NH-01,Carol Shea-Porter,Frank Guinta,D+8.4,-8.4
2016,House,NH-02,Annie Kuster,Jim Lawrence,R+5.9,5.9
2016,House,NJ-01,Donald Norcross,Bob Patterson,R+8,8.0
2016,House,NJ-02,David Cole,Frank LoBiondo,R+13,13.0
2016,House,NJ-03,Frederick LaVergne,Tom MacArthur,R+8.1,8.1
2016,House,NJ-04,Lorna Phillipson,Chris Smith,R+7.7,7.7
2016,House,NJ-05,Josh Gottheimer,Scott Garrett,D+14.3,-14.3
2016,House,NJ-06,Frank Pallone,Brent Sonnek-Schmelz,D+6.3,-6.3
2016,House,NJ-07,Peter Jacob,Leonard Lance,D+2.3,-2.3
2016,House,NJ-08,Albio Sires,Agha Khan,D+3.3,-3.3
2016,House,NJ-09,Bill Pascrell,Hector Castillo,D+5.7,-5.7
2016,House,NJ-10,Donald Payne,David Pinckney,R+2.1,2.1
2016,House,NJ-11,Joseph Wenzel,Rodney Frelinghuysen,R+5.1,5.1
2016,House,NJ-12,Bonnie Watson Coleman,Steven Uccio,R+5,5.0
2016,House,NM-01,Michelle Lujan Grisham,Richard Priem,D+8.8,-8.8
2016,House,NM-02,Merrie Lee Soules,Steve Pearce,R+7.1,7.1
2016,House,NM-03,Ben Ray Lujan,Michael Romero,D+2.1,-2.1
2016,House,NV-01,Dina Titus,Mary Perry,D+1.3,-1.3
2016,House,NV-02,Chip Evans,Mark Amodei,R+3,3.0
2016,House,NV-03,Jacky Rosen,Danny Tarkanian,D+3.1,-3.1
2016,House,NV-04,Ruben Kihuen,Cresent Hardy,D+3.1,-3.1
2016,House,NY-01,Anna Throne-Holst,Lee Zeldin,R+3.1,3.1
2016,House,NY-02,Du Wayne Gregory,Peter King,R+10.2,10.2
2016,House,NY-03,Tom Suozzi,Jack Martins,D+3.8,-3.8
2016,House,NY-04,Kathleen Rice,David Gurfein,D+3.7,-3.7
2016,House,NY-05,Greg Meeks,Michael O'Reilly,R+8.4,8.4
2016,House,NY-06,Grace Meng,Danniel Maio,D+8.1,-8.1
2016,House,NY-07,Nydia Velazquez,Allan Romaguera,D+1.9,-1.9
2016,House,NY-10,Jerry Nadler,Philip Rosenthal,R+2.5,2.5
2016,House,NY-11,Richard Reichard,Dan Donovan,R+9.2,9.2
2016,House,NY-12,Carolyn Maloney,Robert Ardini,R+1.2,1.2
2016,House,NY-13,Adriano Espaillat,Robert Evans Jr.,R+6.6,6.6
2016,House,NY-14,Joseph Crowley,Frank Spotorno,D+3.1,-3.1
2016,House,NY-15,Jose Serrano,Alejandro Vega,R+3.8,3.8
2016,House,NY-18,Sean Patrick Maloney,Phil Oliva,D+5.5,-5.5
2016,House,NY-19,Zephyr Teachout,John Faso,R+4.3,4.3
2016,House,NY-20,Paul Tonko,Joe Vitollo,D+15.2,-15.2
2016,House,NY-21,Mike Derrick,Elise Stefanik,R+18.3,18.3
2016,House,NY-22,Kim Myers,Claudia Tenney,D+6.9,-6.9
2016,House,NY-23,John Plumb,Tom Reed,D+1.1,-1.1
2016,House,NY-24,Colleen Deacon,John Katko,R+22,22.0
2016,House,NY-25,Louise Slaughter,Mark Assini,R+9.7,9.7
2016,House,NY-26,Brian Higgins,Shelly Schratz,D+20.7,-20.7
2016,House,NY-27,Diana Kastenbaum,Chris Collins,R+4.5,4.5
2016,House,OH-01,Michele Young,Steve Chabot,R+1,1.0
2016,House,OH-02,William Smith,Brad Wenstrup,R+7.9,7.9
2016,House,OH-03,Joyce Beatty,John Adams,R+5.7,5.7
2016,House,OH-04,Janet Garrett,Jim Jordan,R+0.2,0.2
2016,House,OH-05,Neu James,Bob Latta,R+12.8,12.8
2016,House,OH-06,Michael Lorentz,Bill Johnson,R+0.8,0.8
2016,House,OH-07,Roy Rich,Bob Gibbs,R+6.5,6.5
2016,House,OH-08,Steven Fought,Warren Davidson,R+2.5,2.5
2016,House,OH-09,Marcy Kaptur,Donald Larson,D+4.2,-4.2
2016,House,OH-10,Robert Klepinger,Mike Turner,R+16.8,16.8
2016,House,OH-11,Marcia Fudge,Beverly Goldstein,R+8.5,8.5
2016,House,OH-12,Ed Albertson,Pat Tiberi,R+16.1,16.1
2016,House,OH-13,Tim Ryan,Richard Morckel,D+15.4,-15.4
2016,House,OH-14,Michael Wager,David Joyce,R+6.6,6.6
2016,House,OH-15,Scott Wharton,Steve Stivers,R+9.7,9.7
2016,House,OH-16,Keith Mundy,Jim Renacci,R+7.3,7.3
2016,House,OK-02,Joshua Harris-Till,Markwayne Mullin,D+2.8,-2.8
2016,House,OK-03,Frankie Robbins,Frank Lucas,D+4.8,-4.8
2016,House,OK-04,Christina Owen,Tom Cole,D+1.3,-1.3
2016,House,OK-05,Al McAffrey,Steve Russell,D+5.9,-5.9
2016,House,OR-01,Suzanne Bonamici,Brian Heinrich,R+2.9,2.9
2016,House,OR-02,Jim Crary,Greg Walden,R+15.3,15.3
2016,House,OR-04,Peter DeFazio,Art Robinson,D+7.4,-7.4
2016,House,OR-05,Kurt Schrader,Colm Willis,D+1.1,-1.1
2016,House,PA-01,Robert Brady,Deborah Williams,R+1.7,1.7
2016,House,PA-02,Dwight Evans,James Jones,R+1.6,1.6
2016,House,PA-04,Joshua Burkholder,Scott Perry,R+4.4,4.4
2016,House,PA-05,Kerith Strano Taylor,Glenn Thompson,R+2.4,2.4
2016,House,PA-06,Mike Parrish,Ryan Costello,R+4.5,4.5
2016,House,PA-07,Mary Ellen Balchunis,Pat Meehan,R+9.1,9.1
2016,House,PA-08,Steve Santarsiero,Brian Fitzpatrick,R+7,7.0
2016,House,PA-09,Art Halvorson,Bill Shuster,D+18.2,-18.2
2016,House,PA-10,Mike Molesevich,Tom Marino,R+1,1.0
2016,House,PA-11,Mike Marsicano,Lou Barletta,D+0.4,-0.4
2016,House,PA-12,Erin McClelland,Keith Rothfus,D+5.2,-5.2
2016,House,PA-14,Mike Doyle,Lenny McAllister,D+8.7,-8.7
2016,House,PA-15,Rick Daugherty,Charlie Dent,R+6.3,6.3
2016,House,PA-16,Christina Hartman,Lloyd Smucker,R+2.9,2.9
2016,House,PA-17,Matt Cartwright,Matt Connolly,D+2.8,-2.8
2016,House,RI-01,David Cicilline,Harold Russell Taub,R+4.7,4.7
2016,House,RI-02,Jim Langevin,Rhue Reis,D+12.8,-12.8
2016,House,SC-01,Dimitri Cherny,Mark Sanford,R+0.5,0.5
2016,House,SC-02,Arik Bjorn,Joe Wilson,D+3.2,-3.2
2016,House,SC-03,Hosea Cleveland,Jeff Duncan,R+0.4,0.4
2016,House,SC-04,Chris Fedalei,Trey Gowdy,R+0.2,0.2
2016,House,SC-05,Fran Person,Mick Mulvaney,D+2,-2.0
2016,House,SC-06,Jim Clyburn,Laura Sterling,R+0.6,0.6
2016,House,SC-07,Mal Hyman,Tom Rice,R+0.7,0.7
2016,House,SD-AL,Paula Hawks,Kristi Noem,D+5.4,-5.4
2016,House,TN-01,Alan Bohms,Phil Roe,R+4.2,4.2
2016,House,TN-02,Stuart Starr,Jimmy Duncan,R+5.7,5.7
2016,House,TN-03,Melody Shekari,Chuck Fleischmann,D+3.1,-3.1
2016,House,TN-04,Steven Reynolds,Scott DesJarlais,D+17.2,-17.2
2016,House,TN-05,Jim Cooper,Stacy Ries Snyder,D+4.5,-4.5
2016,House,TN-06,David Kent,Diane Black,D+1.3,-1.3
2016,House,TN-07,Tharon Chandler,Marsha Blackburn,R+4.8,4.8
2016,House,TN-08,Rickey Hobson,David Kustoff,R+5.9,5.9
2016,House,TN-09,Steve Cohen,Wayne Alberson,D+0.3,-0.3
2016,House,TX-01,Shirley McKellar,Louie Gohmert,D+4.8,-4.8
2016,House,TX-02,Pat Bryan,Ted Poe,D+4.6,-4.6
2016,House,TX-03,Adam Bell,Sam Johnson,D+5,-5.0
2016,House,TX-06,Ruby Woodbridge,Joe Barton,D+6,-6.0
2016,House,TX-07,James Cargas,John Culberson,D+10.1,-10.1
2016,House,TX-09,Al Green,Jeff Martin,R+0.2,0.2
2016,House,TX-10,Tawana Cadien,Michael T. McCaul,D+5.3,-5.3
2016,House,TX-12,Bill Bradshaw,Kay Granger,R+1.7,1.7
2016,House,TX-14,Michael Cole,Randy Weber,D+6.4,-6.4
2016,House,TX-15,Vicente Gonzalez,Tim Westley,D+4.7,-4.7
2016,House,TX-17,William Matta,Bill Flores,D+3.8,-3.8
2016,House,TX-18,Sheila Jackson Lee,Lori Bartley,R+7.4,7.4
2016,House,TX-21,Tom Wakely,Lamar Smith,D+3.9,-3.9
2016,House,TX-22,Mark Gibson,Pete Olson,D+9.7,-9.7
2016,House,TX-23,Pete Gallego,Will Hurd,D+6.2,-6.2
2016,House,TX-24,Jan McDowell,Kenny E. Marchant,D+7.9,-7.9
2016,House,TX-25,Kathi Thomas,Roger Williams,D+6.5,-6.5
2016,House,TX-26,Eric Mauck,Michael Burgess,D+3.2,-3.2
2016,House,TX-27,Raul Barrera,Blake Farenthold,D+10.1,-10.1
2016,House,TX-28,Henry Cuellar,Zeffen Hardin,D+11.7,-11.7
2016,House,TX-29,Gene Green,Julio Garza,D+10.8,-10.8
2016,House,TX-30,Eddie Bernice Johnson,Charles Lingerfelt,R+3.1,3.1
2016,House,TX-31,Mike Clark,John Carter,D+3.8,-3.8
2016,House,TX-33,Marc Veasey,M. Mark Mitchell,R+1.6,1.6
2016,House,TX-34,Filemon Vela,Rey Gonzalez,R+0.7,0.7
2016,House,TX-35,Lloyd Doggett,Susan Narvaiz,R+1.2,1.2
2016,House,UT-01,Peter Clemens,Rob Bishop,D+5.1,-5.1
2016,House,UT-02,Charlene Albarran,Chris Stewart,D+3.5,-3.5
2016,House,UT-03,Stephen Tryon,Jason Chaffetz,R+0.2,0.2
2016,House,UT-04,Doug Owens,Mia Love,D+10.4,-10.4
2016,House,VA-01,Matt Rowe,Rob Wittman,R+1.1,1.1
2016,House,VA-02,Shaun Brown,Scott Taylor,R+13.2,13.2
2016,House,VA-03,Bobby Scott,Marty Williams,R+4.4,4.4
2016,House,VA-04,Donald McEachin,Mike Wade,R+6,6.0
2016,House,VA-05,Jane Dittmar,Tom Garrett,R+5.1,5.1
2016,House,VA-06,Kai Degner,Bob Goodlatte,R+0.9,0.9
2016,House,VA-07,Eileen Bedell,Dave Brat,D+4.1,-4.1
2016,House,VA-08,Don Beyer,Charles Hernick,R+5.1,5.1
2016,House,VA-09,Derek Kitts,Morgan Griffith,D+3.2,-3.2
2016,House,VA-10,LuAnn Bennett,Barbara Comstock,R+3,3.0
2016,House,WA-01,Suzan DelBene,Robert Sutherland,R+8,8.0
2016,House,WA-02,Rick Larsen,Marc Hennemann,D+1.7,-1.7
2016,House,WA-03,Jim Moeller,Jaime Herrera Beutler,R+8.6,8.6
2016,House,WA-05,Joe Pakootas,Cathy McMorris Rodgers,D+2.6,-2.6
2016,House,WA-06,Derek Kilmer,Todd Bloom,D+5.1,-5.1
2016,House,WA-08,Tony Ventrella,Dave Reichert,R+12,12.0
2016,House,WA-09,Adam Smith,Doug Basler,R+0.9,0.9
2016,House,WA-10,Denny Heck,Jim Postma,R+0.5,0.5
2016,House,WI-01,Ryan Solen,Paul Ryan,R+19.2,19.2
2016,House,WI-02,Mark Pocan,Peter Theron,R+4.8,4.8
2016,House,WI-05,Khary Penebaker,Jim Sensenbrenner,R+7.9,7.9
2016,House,WI-06,Sarah Lloyd,Glenn Grothman,D+1.3,-1.3
2016,House,WI-07,Mary Hoeft,Sean Duffy,R+1.6,1.6
2016,House,WI-08,Tom Nelson,Mike Gallagher,R+13.3,13.3
2016,House,WV-01,Mike Manypenny,David McKinley,D+6,-6.0
2016,House,WV-02,Mark Hunt,Alex Mooney,D+22.5,-22.5
2016,House,WV-03,Matt Detch,Evan Jenkins,D+1.1,-1.1
2016,House,WY-AL,Ryan Greene,Liz Cheney,D+15,-15.0
2014,House,AK-AL,Forrest Dunbar,Don Young,D+21.6,-21.6
2014,House,AL-01,Burton LeFlore,Bradley Byrne,D+1.1,-1.1
2014,House,AL-02,Erick Wright,Martha Roby,D+7.1,-7.1
2014,House,AL-03,Jesse Smith,Mike Rogers,D+7.7,-7.7
2014,House,AL-06,Mark Lester,Gary Palmer,D+8.4,-8.4
2014,House,AR-01,Jackie McPherson,Rick Crawford,R+3.8,3.8
2014,House,AR-02,Pat Hays,French Hill,D+1.9,-1.9
2014,House,AR-04,James Lee Witt,Bruce Westerman,D+15.0,-15
2014,House,AZ-01,Ann Kirkpatrick,Andy Tobin,D+9.3,-9.3
2014,House,AZ-02,Ron Barber,Martha McSally,D+2.2,-2.2
2014,House,AZ-03,Raúl Grijalva,Gabby Saucedo Mercer,R+14.9,14.9
2014,House,AZ-04,Mikel Weisser,Paul Gosar,D+0.2,-0.2
2014,House,AZ-05,James Woods,Matt Salmon,R+0.5,0.5
2014,House,AZ-06,John Williamson,David Schweikert,R+0.2,0.2
2014,House,AZ-09,Kyrsten Sinema,Wendy Rogers,D+9.7,-9.7
2014,House,CA-01,Heidi Hall,Doug LaMalfa,D+8.0,-8
2014,House,CA-02,Jared Huffman,Dale Mensing,D+7.6,-7.6
2014,House,CA-03,John Garamendi,Dan Logue,R+1.4,1.4
2014,House,CA-06,Doris Matsui,Joseph McCray Sr.,D+6.2,-6.2
2014,House,CA-07,Ami Bera,Doug Ose,D+1.1,-1.1
2014,House,CA-08,Robert Conaway,Paul Cook,R+6.6,6.6
2014,House,CA-09,Jerry McNerney,Tony Amador,R+7.6,7.6
2014,House,CA-10,Michael Eggman,Jeff Denham,R+4.1,4.1
2014,House,CA-11,Mark DeSaulnier,Tue Phan,D+0.1,-0.1
2014,House,CA-12,Nancy Pelosi,John Dennis,R+4.5,4.5
2014,House,CA-13,Barbara Lee,Dakin Sundeen,R+0.5,0.5
2014,House,CA-14,Jackie Speier,Robin Chew,D+4.2,-4.2
2014,House,CA-15,Eric Swalwell,Hugh Bussell,D+2.7,-2.7
2014,House,CA-16,Jim Costa,Johnny Tacherra,R+16.8,16.8
2014,House,CA-18,Anna Eshoo,Richard B. Fox,R+4.0,4
2014,House,CA-21,Amanda Renteria,David Valadao,R+10.2,10.2
2014,House,CA-22,Sam Aguilera-Marrero,Devin Nunes,R+14.9,14.9
2014,House,CA-23,Raul Garcia,Kevin McCarthy,R+9.2,9.2
2014,House,CA-24,Lois Capps,Chris Mitchum,R+7.8,7.8
2014,House,CA-26,Julia Brownley,Jeff Gorell,R+4.6,4.6
2014,House,CA-27,Judy Chu,Jack Orswell,R+7.4,7.4
2014,House,CA-29,Tony Cárdenas,William Leader,R+4.8,4.8
2014,House,CA-30,Brad Sherman,Mark Reed,R+1.5,1.5
2014,House,CA-31,Pete Aguilar,Paul Chabot,R+4.8,4.8
2014,House,CA-32,Grace Napolitano,Arturo Alas,R+10.9,10.9
2014,House,CA-33,Ted Lieu,Elan Carr,R+3.5,3.5
2014,House,CA-36,Raul Ruiz,Brian Nestande,D+10.0,-10
2014,House,CA-37,Karen Bass,R. Adam King,R+2.8,2.8
2014,House,CA-38,Linda Sánchez,Benjamin Campos,R+11.3,11.3
2014,House,CA-39,Peter Anderson,Ed Royce,R+18.7,18.7
2014,House,CA-41,Mark Takano,Steve Adams,R+5.9,5.9
2014,House,CA-42,Tim Sheridan,Ken Calvert,R+2.8,2.8
2014,House,CA-45,Drew Leavens,Mimi Walters,R+9.0,9
2014,House,CA-46,Loretta Sanchez,Adam Nick,R+3.0,3
2014,House,CA-47,Alan Lowenthal,Andy Whallon,R+4.5,4.5
2014,House,CA-48,Suzanne Savary,Dana Rohrabacher,R+3.6,3.6
2014,House,CA-49,Dave Peiser,Darrell Issa,R+1.2,1.2
2014,House,CA-50,James Kimber,Duncan D. Hunter,R+5.7,5.7
2014,House,CA-51,Juan Vargas,Stephen Meade,D+0.3,-0.3
2014,House,CA-52,Scott Peters,Carl DeMaio,R+0.3,0.3
2014,House,CA-53,Susan Davis,Larry Wilske,R+6.4,6.4
2014,House,CO-01,Diana DeGette,Martin Walsh,D+2.7,-2.7
2014,House,CO-02,Jared Polis,George Leing,R+6.1,6.1
2014,House,CO-03,Abel Tapia,Scott Tipton,R+4.0,4
2014,House,CO-04,Vic Meyers,Ken Buck,R+7.4,7.4
2014,House,CO-05,Irv Halter,Doug Lamborn,D+16.3,-16.3
2014,House,CO-06,Andrew Romanoff,Mike Coffman,R+4.9,4.9
2014,House,CO-07,Ed Perlmutter,Don Ytterberg,R+4.6,4.6
2014,House,CT-01,John Larson,Matthew Corey,R+11.3,11.3
2014,House,CT-02,Joe Courtney,Lori Hopkins-Cavanagh,D+6.2,-6.2
2014,House,CT-03,Rosa DeLauro,James Brown,D+1.3,-1.3
2014,House,CT-04,Jim Himes,Dan Debicella,R+11.0,11
2014,House,CT-05,Elizabeth Esty,Mark Greenberg,R+6.8,6.8
2014,House,DE-AL,John Carney,Rose Izzo,D+2.3,-2.3
2014,House,FL-01,Jim Bryan,Jeff Miller,D+5.7,-5.7
2014,House,FL-02,Gwen Graham,Steve Southerland,D+18.5,-18.5
2014,House,FL-03,Marihelen Wheeler,Ted Yoho,D+5.1,-5.1
2014,House,FL-05,Corrine Brown,Glo Scurry-Smith,R+11.0,11
2014,House,FL-06,David Cox,Ron DeSantis,D+3.6,-3.6
2014,House,FL-07,Wes Neuman,John Mica,R+13.4,13.4
2014,House,FL-08,Gabriel Rothblatt,Bill Posey,R+3.5,3.5
2014,House,FL-09,Alan Grayson,Carol Platt,R+12.0,12
2014,House,FL-10,Michael McKenna,Daniel Webster,R+1.3,1.3
2014,House,FL-11,Dave Koller,Rich Nugent,R+1.8,1.8
2014,House,FL-15,Alan Cohn,Dennis A. Ross,D+1.9,-1.9
2014,House,FL-16,Henry Lawrence,Vern Buchanan,R+1.2,1.2
2014,House,FL-17,Will Bronson,Tom Rooney,D+4.0,-4
2014,House,FL-18,Patrick Murphy,Carl Domino,D+23.0,-23
2014,House,FL-19,April Freeman,Curt Clawson,D+2.5,-2.5
2014,House,FL-20,Alcee Hastings,Jay Bonner,R+0.3,0.3
2014,House,FL-22,Lois Frankel,Paul Spain,D+6.1,-6.1
2014,House,FL-23,Debbie Wasserman Schultz,Joe Kaufman,D+2.5,-2.5
2014,House,FL-24,Frederica Wilson,Dufirstson Neree,D+2.2,-2.2
2014,House,FL-26,Joe Garcia,Carlos Curbelo,R+2.7,2.7
2014,House,GA-01,Brian Reese,Buddy Carter,R+0.2,0.2
2014,House,GA-02,Sanford Bishop,Greg Duke,R+0.3,0.3
2014,House,GA-06,Bob Montigel,Tom Price,D+2.5,-2.5
2014,House,GA-07,Thomas Wight,Rob Woodall,D+3.6,-3.6
2014,House,GA-09,David Vogel,Doug Collins,D+6.6,-6.6
2014,House,GA-10,Ken Dious,Jody Hice,D+1.1,-1.1
2014,House,GA-12,John Barrow,Rick Allen,D+4.9,-4.9
2014,House,HI-01,Mark Takai,Charles Djou,R+37.4,37.4
2014,House,HI-02,Tulsi Gabbard,Kawika Crowley,D+23.6,-23.6
2014,House,IA-01,Pat Murphy,Rod Blum,R+7.3,7.3
